State_Name,District_Name,Season,Crop,PPA
Andaman and Nicobar Islands,NICOBARS,Autumn     ,Rice,2.857142857142857
Andaman and Nicobar Islands,NICOBARS,Autumn     ,Sugarcane,3.1156716417910446
Andaman and Nicobar Islands,NICOBARS,Kharif     ,Arecanut,1.6192185007974482
Andaman and Nicobar Islands,NICOBARS,Kharif     ,Other Kharif pulses,0.5
Andaman and Nicobar Islands,NICOBARS,Kharif     ,Rice,3.056114528907987
Andaman and Nicobar Islands,NICOBARS,Rabi       ,Arecanut,1.7055084745762712
Andaman and Nicobar Islands,NICOBARS,Rabi       ,Black pepper,0.3695652173913043
Andaman and Nicobar Islands,NICOBARS,Rabi       ,Cashewnut,0.26036981509245377
Andaman and Nicobar Islands,NICOBARS,Rabi       ,Dry chillies,2.0833333333333335
Andaman and Nicobar Islands,NICOBARS,Rabi       ,Dry ginger,1.3771428571428572
Andaman and Nicobar Islands,NICOBARS,Rabi       ,Maize,4.744791666666667
Andaman and Nicobar Islands,NICOBARS,Rabi       ,Moong(Green Gram),0.7333333333333334
Andaman and Nicobar Islands,NICOBARS,Rabi       ,Sweet potato,9.454545454545455
Andaman and Nicobar Islands,NICOBARS,Rabi       ,Turmeric,0.25
Andaman and Nicobar Islands,NICOBARS,Rabi       ,Urad,0.7733333333333333
Andaman and Nicobar Islands,NICOBARS,Whole Year ,Arecanut,1.0088457283041952
Andaman and Nicobar Islands,NICOBARS,Whole Year ,Banana,8.501961719465573
Andaman and Nicobar Islands,NICOBARS,Whole Year ,Black pepper,0.1288130239426512
Andaman and Nicobar Islands,NICOBARS,Whole Year ,Cashewnut,0.23985811342538627
Andaman and Nicobar Islands,NICOBARS,Whole Year ,Coconut ,3775.63219965835
Andaman and Nicobar Islands,NICOBARS,Whole Year ,Dry chillies,1.7974334140435835
Andaman and Nicobar Islands,NICOBARS,Whole Year ,Dry ginger,2.927537509996251
Andaman and Nicobar Islands,NICOBARS,Whole Year ,Sugarcane,3.375
Andaman and Nicobar Islands,NICOBARS,Whole Year ,Sweet potato,3.592592592592593
Andaman and Nicobar Islands,NICOBARS,Whole Year ,Tapioca,7.069063254105537
Andaman and Nicobar Islands,NICOBARS,Whole Year ,Turmeric,3.706
Andaman and Nicobar Islands,NICOBARS,Whole Year ,other oilseeds,0.09071428571428572
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Autumn     ,Rice,2.9624503018701223
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Autumn     ,Sugarcane,12.126005727533071
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Kharif     ,Arecanut,1.6837096774193547
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Kharif     ,Other Kharif pulses,0.573367618829327
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Kharif     ,Rice,2.836371452194308
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rabi       ,Arecanut,1.7669753086419753
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rabi       ,Arhar/Tur,0.30831918505942274
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rabi       ,Black pepper,0.08035714285714286
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rabi       ,Cashewnut,0.46153846153846156
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rabi       ,Dry chillies,1.5826771653543308
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rabi       ,Dry ginger,9.198545454545455
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rabi       ,Groundnut,1.431578947368421
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rabi       ,Maize,1.1118800461361016
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rabi       ,Moong(Green Gram),0.47625363683039534
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rabi       ,Sunflower,0.6551724137931034
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rabi       ,Sweet potato,4.4036697247706424
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rabi       ,Turmeric,5.536764705882353
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rabi       ,Urad,0.43302501179801794
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Whole Year ,Arecanut,2.596293103448276
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Whole Year ,Banana,9.658606193996057
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Whole Year ,Black pepper,1.0922285714285713
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Whole Year ,Cashewnut,0.7229423868312758
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Whole Year ,Coconut ,3696.9229095027904
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Whole Year ,Dry chillies,3.4969455285932463
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Whole Year ,Dry ginger,5.288478936994628
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Whole Year ,Sugarcane,25.634897477924145
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Whole Year ,Sweet potato,6.285897435897437
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Whole Year ,Tapioca,8.669681000192748
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Whole Year ,Turmeric,6.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Whole Year ,other oilseeds,0.5071599549125481
Andaman and Nicobar Islands,SOUTH ANDAMANS,Autumn     ,Rice,2.3741773738639926
Andaman and Nicobar Islands,SOUTH ANDAMANS,Autumn     ,Sugarcane,5.955555555555556
Andaman and Nicobar Islands,SOUTH ANDAMANS,Kharif     ,Rice,2.8683573115751058
Andaman and Nicobar Islands,SOUTH ANDAMANS,Rabi       ,Arecanut,0.9937238493723849
Andaman and Nicobar Islands,SOUTH ANDAMANS,Rabi       ,Arhar/Tur,0.6439024390243903
Andaman and Nicobar Islands,SOUTH ANDAMANS,Rabi       ,Black pepper,0.2396088019559902
Andaman and Nicobar Islands,SOUTH ANDAMANS,Rabi       ,Cashewnut,0.7
Andaman and Nicobar Islands,SOUTH ANDAMANS,Rabi       ,Dry chillies,1.15625
Andaman and Nicobar Islands,SOUTH ANDAMANS,Rabi       ,Dry ginger,8.81404255319149
Andaman and Nicobar Islands,SOUTH ANDAMANS,Rabi       ,Groundnut,0.49032258064516127
Andaman and Nicobar Islands,SOUTH ANDAMANS,Rabi       ,Maize,3.4657534246575343
Andaman and Nicobar Islands,SOUTH ANDAMANS,Rabi       ,Moong(Green Gram),0.596989966555184
Andaman and Nicobar Islands,SOUTH ANDAMANS,Rabi       ,Sunflower,0.5
Andaman and Nicobar Islands,SOUTH ANDAMANS,Rabi       ,Sweet potato,7.34375
Andaman and Nicobar Islands,SOUTH ANDAMANS,Rabi       ,Turmeric,10.5
Andaman and Nicobar Islands,SOUTH ANDAMANS,Rabi       ,Urad,0.44264705882352945
Andaman and Nicobar Islands,SOUTH ANDAMANS,Whole Year ,Arecanut,1.3463611849267854
Andaman and Nicobar Islands,SOUTH ANDAMANS,Whole Year ,Banana,8.980943620967835
Andaman and Nicobar Islands,SOUTH ANDAMANS,Whole Year ,Black pepper,0.14143488364519402
Andaman and Nicobar Islands,SOUTH ANDAMANS,Whole Year ,Cashewnut,0.26363794893604
Andaman and Nicobar Islands,SOUTH ANDAMANS,Whole Year ,Coconut ,3889.255310589217
Andaman and Nicobar Islands,SOUTH ANDAMANS,Whole Year ,Dry chillies,1.3706703745844415
Andaman and Nicobar Islands,SOUTH ANDAMANS,Whole Year ,Dry ginger,5.587683413029959
Andaman and Nicobar Islands,SOUTH ANDAMANS,Whole Year ,Sugarcane,17.90628343701229
Andaman and Nicobar Islands,SOUTH ANDAMANS,Whole Year ,Sweet potato,6.273273213359403
Andaman and Nicobar Islands,SOUTH ANDAMANS,Whole Year ,Tapioca,6.531033980935749
Andaman and Nicobar Islands,SOUTH ANDAMANS,Whole Year ,Turmeric,6.500611995104039
Andaman and Nicobar Islands,SOUTH ANDAMANS,Whole Year ,other oilseeds,0.5379581688351245
Andhra Pradesh,ANANTAPUR,Kharif     ,Arecanut,0.4759073322414489
Andhra Pradesh,ANANTAPUR,Kharif     ,Arhar/Tur,0.24988546072450357
Andhra Pradesh,ANANTAPUR,Kharif     ,Bajra,0.8880958800026448
Andhra Pradesh,ANANTAPUR,Kharif     ,Brinjal,21.044299204969935
Andhra Pradesh,ANANTAPUR,Kharif     ,Cabbage,15.65
Andhra Pradesh,ANANTAPUR,Kharif     ,Cashewnut,0.3508771929824561
Andhra Pradesh,ANANTAPUR,Kharif     ,Castor seed,0.42983754441315886
Andhra Pradesh,ANANTAPUR,Kharif     ,Coriander,0.5092592592592593
Andhra Pradesh,ANANTAPUR,Kharif     ,Cotton(lint),1.0490612824033532
Andhra Pradesh,ANANTAPUR,Kharif     ,Cowpea(Lobia),0.28408239697883503
Andhra Pradesh,ANANTAPUR,Kharif     ,Dry chillies,2.873045887524307
Andhra Pradesh,ANANTAPUR,Kharif     ,Gram,0.8645833333333333
Andhra Pradesh,ANANTAPUR,Kharif     ,Grapes,25.697658422146684
Andhra Pradesh,ANANTAPUR,Kharif     ,Groundnut,0.48755786300993353
Andhra Pradesh,ANANTAPUR,Kharif     ,Horse-gram,0.37609838476872204
Andhra Pradesh,ANANTAPUR,Kharif     ,Jowar,1.2012327422118094
Andhra Pradesh,ANANTAPUR,Kharif     ,Korra,0.41357308653007646
Andhra Pradesh,ANANTAPUR,Kharif     ,Lemon,7.570290931205496
Andhra Pradesh,ANANTAPUR,Kharif     ,Linseed,0.42857142857142855
Andhra Pradesh,ANANTAPUR,Kharif     ,Maize,2.9358807080571045
Andhra Pradesh,ANANTAPUR,Kharif     ,Mango,8.012660767822634
Andhra Pradesh,ANANTAPUR,Kharif     ,Masoor,0.16701994203400095
Andhra Pradesh,ANANTAPUR,Kharif     ,Mesta,7.934722222222223
Andhra Pradesh,ANANTAPUR,Kharif     ,Moong(Green Gram),0.5310580235784265
Andhra Pradesh,ANANTAPUR,Kharif     ,Onion,16.347697548541028
Andhra Pradesh,ANANTAPUR,Kharif     ,Other Kharif pulses,0.1944996849682164
Andhra Pradesh,ANANTAPUR,Kharif     ,Papaya,71.55539998068535
Andhra Pradesh,ANANTAPUR,Kharif     ,Pome Granet,13.539670265613841
Andhra Pradesh,ANANTAPUR,Kharif     ,Potato,18.733333333333334
Andhra Pradesh,ANANTAPUR,Kharif     ,Ragi,1.8769014953858738
Andhra Pradesh,ANANTAPUR,Kharif     ,Rice,2.781438137977302
Andhra Pradesh,ANANTAPUR,Kharif     ,Samai,0.28843537414965986
Andhra Pradesh,ANANTAPUR,Kharif     ,Sapota,12.78871404684932
Andhra Pradesh,ANANTAPUR,Kharif     ,Sesamum,0.225
Andhra Pradesh,ANANTAPUR,Kharif     ,Small millets,0.5762785848965402
Andhra Pradesh,ANANTAPUR,Kharif     ,Soyabean,1.1243341878362327
Andhra Pradesh,ANANTAPUR,Kharif     ,Sugarcane,92.95834180647348
Andhra Pradesh,ANANTAPUR,Kharif     ,Sunflower,0.5578548768661186
Andhra Pradesh,ANANTAPUR,Kharif     ,Tobacco,1.775
Andhra Pradesh,ANANTAPUR,Kharif     ,Tomato,24.406291884500735
Andhra Pradesh,ANANTAPUR,Kharif     ,Turmeric,11.754309687261632
Andhra Pradesh,ANANTAPUR,Kharif     ,Urad,0.5195614252672159
Andhra Pradesh,ANANTAPUR,Kharif     ,other misc. pulses,0.16563467492260062
Andhra Pradesh,ANANTAPUR,Kharif     ,other oilseeds,7.466949036213255
Andhra Pradesh,ANANTAPUR,Rabi       ,Arhar/Tur,0.20177640676523773
Andhra Pradesh,ANANTAPUR,Rabi       ,Bajra,0.7975741864068396
Andhra Pradesh,ANANTAPUR,Rabi       ,Brinjal,21.043472098991597
Andhra Pradesh,ANANTAPUR,Rabi       ,Cabbage,15.659090909090908
Andhra Pradesh,ANANTAPUR,Rabi       ,Castor seed,0.4784112381054155
Andhra Pradesh,ANANTAPUR,Rabi       ,Coriander,0.5896353788516774
Andhra Pradesh,ANANTAPUR,Rabi       ,Cotton(lint),1.580447067164335
Andhra Pradesh,ANANTAPUR,Rabi       ,Cowpea(Lobia),0.912502967711301
Andhra Pradesh,ANANTAPUR,Rabi       ,Dry chillies,2.282116489603451
Andhra Pradesh,ANANTAPUR,Rabi       ,Gram,0.6958926653658506
Andhra Pradesh,ANANTAPUR,Rabi       ,Groundnut,1.3831619259342878
Andhra Pradesh,ANANTAPUR,Rabi       ,Horse-gram,0.4830170410399189
Andhra Pradesh,ANANTAPUR,Rabi       ,Jowar,0.806100200830834
Andhra Pradesh,ANANTAPUR,Rabi       ,Korra,0.8489583333333333
Andhra Pradesh,ANANTAPUR,Rabi       ,Linseed,0.24331272738980647
Andhra Pradesh,ANANTAPUR,Rabi       ,Maize,6.859232209872841
Andhra Pradesh,ANANTAPUR,Rabi       ,Masoor,0.10204081632653061
Andhra Pradesh,ANANTAPUR,Rabi       ,Moong(Green Gram),0.4873029287978273
Andhra Pradesh,ANANTAPUR,Rabi       ,Onion,22.153408835308532
Andhra Pradesh,ANANTAPUR,Rabi       ,Other  Rabi pulses,0.7254901960784315
Andhra Pradesh,ANANTAPUR,Rabi       ,Other Kharif pulses,1.2
Andhra Pradesh,ANANTAPUR,Rabi       ,Potato,18.169191919191917
Andhra Pradesh,ANANTAPUR,Rabi       ,Ragi,1.659878411913573
Andhra Pradesh,ANANTAPUR,Rabi       ,Rapeseed &Mustard,
Andhra Pradesh,ANANTAPUR,Rabi       ,Rice,2.446260090426757
Andhra Pradesh,ANANTAPUR,Rabi       ,Safflower,0.41347096488118484
Andhra Pradesh,ANANTAPUR,Rabi       ,Sesamum,0.35
Andhra Pradesh,ANANTAPUR,Rabi       ,Small millets,0.6546605636532499
Andhra Pradesh,ANANTAPUR,Rabi       ,Sunflower,0.4473501286224458
Andhra Pradesh,ANANTAPUR,Rabi       ,Sweet potato,9.857142857142856
Andhra Pradesh,ANANTAPUR,Rabi       ,Tobacco,1.6995069216989986
Andhra Pradesh,ANANTAPUR,Rabi       ,Tomato,22.063672960838034
Andhra Pradesh,ANANTAPUR,Rabi       ,Urad,0.7919460785621026
Andhra Pradesh,ANANTAPUR,Rabi       ,Wheat,0.7283920886736499
Andhra Pradesh,ANANTAPUR,Whole Year ,Arecanut,1.0203482698874828
Andhra Pradesh,ANANTAPUR,Whole Year ,Banana,43.893354624979
Andhra Pradesh,ANANTAPUR,Whole Year ,Beans & Mutter(Vegetable),5.0
Andhra Pradesh,ANANTAPUR,Whole Year ,Bhindi,8.044004400440045
Andhra Pradesh,ANANTAPUR,Whole Year ,Brinjal,13.550115940377466
Andhra Pradesh,ANANTAPUR,Whole Year ,Cashewnut,0.3333333333333333
Andhra Pradesh,ANANTAPUR,Whole Year ,Castor seed,0.4700794968113916
Andhra Pradesh,ANANTAPUR,Whole Year ,Citrus Fruit,11.00761780819948
Andhra Pradesh,ANANTAPUR,Whole Year ,Coconut ,6382.612163480635
Andhra Pradesh,ANANTAPUR,Whole Year ,Coriander,0.3350245546415161
Andhra Pradesh,ANANTAPUR,Whole Year ,Cucumber,0.0
Andhra Pradesh,ANANTAPUR,Whole Year ,Dry chillies,1.1077130217349491
Andhra Pradesh,ANANTAPUR,Whole Year ,Grapes,18.02481294854176
Andhra Pradesh,ANANTAPUR,Whole Year ,Linseed,0.42857142857142855
Andhra Pradesh,ANANTAPUR,Whole Year ,Mango,10.7109665122761
Andhra Pradesh,ANANTAPUR,Whole Year ,Onion,18.284745762711864
Andhra Pradesh,ANANTAPUR,Whole Year ,Orange,12.44386764553286
Andhra Pradesh,ANANTAPUR,Whole Year ,Other Fresh Fruits,0.8741506989260073
Andhra Pradesh,ANANTAPUR,Whole Year ,Other Vegetables,0.0
Andhra Pradesh,ANANTAPUR,Whole Year ,Papaya,86.96026875658924
Andhra Pradesh,ANANTAPUR,Whole Year ,Pome Fruit,54.58027439978932
Andhra Pradesh,ANANTAPUR,Whole Year ,Potato,10.445283262356433
Andhra Pradesh,ANANTAPUR,Whole Year ,Rice,2.8253740029440966
Andhra Pradesh,ANANTAPUR,Whole Year ,Safflower,0.7068965517241379
Andhra Pradesh,ANANTAPUR,Whole Year ,Sugarcane,87.61265336036432
Andhra Pradesh,ANANTAPUR,Whole Year ,Sunflower,0.5830852493643137
Andhra Pradesh,ANANTAPUR,Whole Year ,Sweet potato,8.93651497127973
Andhra Pradesh,ANANTAPUR,Whole Year ,Tobacco,1.353859826502009
Andhra Pradesh,ANANTAPUR,Whole Year ,Tomato,5.573950672744052
Andhra Pradesh,ANANTAPUR,Whole Year ,Turmeric,7.820048526240115
Andhra Pradesh,ANANTAPUR,Whole Year ,Wheat,0.6290322580645161
Andhra Pradesh,ANANTAPUR,Whole Year ,other fibres,0.0
Andhra Pradesh,CHITTOOR,Kharif     ,Arhar/Tur,0.19702856429560936
Andhra Pradesh,CHITTOOR,Kharif     ,Bajra,1.5325188963294383
Andhra Pradesh,CHITTOOR,Kharif     ,Brinjal,21.905602695696274
Andhra Pradesh,CHITTOOR,Kharif     ,Cabbage,19.728117069403066
Andhra Pradesh,CHITTOOR,Kharif     ,Cashewnut,0.3118346253229974
Andhra Pradesh,CHITTOOR,Kharif     ,Castor seed,0.4576415830223777
Andhra Pradesh,CHITTOOR,Kharif     ,Coriander,0.5462962962962963
Andhra Pradesh,CHITTOOR,Kharif     ,Cotton(lint),1.2706064383748692
Andhra Pradesh,CHITTOOR,Kharif     ,Cowpea(Lobia),0.296767792370954
Andhra Pradesh,CHITTOOR,Kharif     ,Dry chillies,1.861700544376095
Andhra Pradesh,CHITTOOR,Kharif     ,Gram,0.974074074074074
Andhra Pradesh,CHITTOOR,Kharif     ,Grapes,21.818478260869565
Andhra Pradesh,CHITTOOR,Kharif     ,Groundnut,0.7577661727510394
Andhra Pradesh,CHITTOOR,Kharif     ,Horse-gram,0.5309666927869592
Andhra Pradesh,CHITTOOR,Kharif     ,Jowar,0.8029192096813235
Andhra Pradesh,CHITTOOR,Kharif     ,Korra,0.8028846153846154
Andhra Pradesh,CHITTOOR,Kharif     ,Lemon,7.572392402283707
Andhra Pradesh,CHITTOOR,Kharif     ,Maize,3.3100984188237748
Andhra Pradesh,CHITTOOR,Kharif     ,Mango,8.27799629652417
Andhra Pradesh,CHITTOOR,Kharif     ,Masoor,0.125
Andhra Pradesh,CHITTOOR,Kharif     ,Mesta,8.554166666666667
Andhra Pradesh,CHITTOOR,Kharif     ,Moong(Green Gram),0.540226979727531
Andhra Pradesh,CHITTOOR,Kharif     ,Onion,16.457452858149676
Andhra Pradesh,CHITTOOR,Kharif     ,Other Kharif pulses,0.28409175155623817
Andhra Pradesh,CHITTOOR,Kharif     ,Papaya,53.941770694974764
Andhra Pradesh,CHITTOOR,Kharif     ,Pome Granet,12.473344017094016
Andhra Pradesh,CHITTOOR,Kharif     ,Potato,16.123592715231787
Andhra Pradesh,CHITTOOR,Kharif     ,Ragi,0.9831268845529196
Andhra Pradesh,CHITTOOR,Kharif     ,Rice,2.6419963179935526
Andhra Pradesh,CHITTOOR,Kharif     ,Samai,0.241436086291081
Andhra Pradesh,CHITTOOR,Kharif     ,Sapota,10.32373831365767
Andhra Pradesh,CHITTOOR,Kharif     ,Sesamum,0.2260895762075523
Andhra Pradesh,CHITTOOR,Kharif     ,Small millets,0.30061964401670244
Andhra Pradesh,CHITTOOR,Kharif     ,Soyabean,1.7272727272727273
Andhra Pradesh,CHITTOOR,Kharif     ,Sugarcane,88.12043278499797
Andhra Pradesh,CHITTOOR,Kharif     ,Sunflower,0.6617138742308032
Andhra Pradesh,CHITTOOR,Kharif     ,Sweet potato,11.584330143540669
Andhra Pradesh,CHITTOOR,Kharif     ,Tobacco,1.875
Andhra Pradesh,CHITTOOR,Kharif     ,Tomato,22.7323598523754
Andhra Pradesh,CHITTOOR,Kharif     ,Turmeric,11.731617647058824
Andhra Pradesh,CHITTOOR,Kharif     ,Urad,0.5449872948722023
Andhra Pradesh,CHITTOOR,Kharif     ,other misc. pulses,0.2807017543859649
Andhra Pradesh,CHITTOOR,Kharif     ,other oilseeds,1.3685185185185187
Andhra Pradesh,CHITTOOR,Rabi       ,Arhar/Tur,0.20648754216895218
Andhra Pradesh,CHITTOOR,Rabi       ,Bajra,1.5028567233776775
Andhra Pradesh,CHITTOOR,Rabi       ,Brinjal,21.90551435859017
Andhra Pradesh,CHITTOOR,Rabi       ,Cabbage,19.730223570405162
Andhra Pradesh,CHITTOOR,Rabi       ,Coriander,0.5684500827357971
Andhra Pradesh,CHITTOOR,Rabi       ,Cotton(lint),2.036327044425231
Andhra Pradesh,CHITTOOR,Rabi       ,Cowpea(Lobia),0.8931286549707603
Andhra Pradesh,CHITTOOR,Rabi       ,Dry chillies,2.3905365628735002
Andhra Pradesh,CHITTOOR,Rabi       ,Gram,1.2454936360509115
Andhra Pradesh,CHITTOOR,Rabi       ,Groundnut,2.7040720409881462
Andhra Pradesh,CHITTOOR,Rabi       ,Horse-gram,0.502209445646628
Andhra Pradesh,CHITTOOR,Rabi       ,Jowar,1.3173762633057984
Andhra Pradesh,CHITTOOR,Rabi       ,Linseed,0.22012480696691225
Andhra Pradesh,CHITTOOR,Rabi       ,Maize,6.623182771612687
Andhra Pradesh,CHITTOOR,Rabi       ,Moong(Green Gram),0.42055559090905104
Andhra Pradesh,CHITTOOR,Rabi       ,Onion,22.14816145851587
Andhra Pradesh,CHITTOOR,Rabi       ,Other  Rabi pulses,0.47406065337677006
Andhra Pradesh,CHITTOOR,Rabi       ,Other Kharif pulses,1.25
Andhra Pradesh,CHITTOOR,Rabi       ,Potato,16.12428286596347
Andhra Pradesh,CHITTOOR,Rabi       ,Ragi,1.5970821043354002
Andhra Pradesh,CHITTOOR,Rabi       ,Rapeseed &Mustard,1.46875
Andhra Pradesh,CHITTOOR,Rabi       ,Rice,2.8360988244053367
Andhra Pradesh,CHITTOOR,Rabi       ,Sesamum,0.4332084640284346
Andhra Pradesh,CHITTOOR,Rabi       ,Sunflower,0.6789967719326684
Andhra Pradesh,CHITTOOR,Rabi       ,Sweet potato,11.487473118279572
Andhra Pradesh,CHITTOOR,Rabi       ,Tobacco,2.076893939393939
Andhra Pradesh,CHITTOOR,Rabi       ,Tomato,23.089677611580594
Andhra Pradesh,CHITTOOR,Rabi       ,Urad,0.7345779761922995
Andhra Pradesh,CHITTOOR,Rabi       ,Wheat,0.6339285714285714
Andhra Pradesh,CHITTOOR,Rabi       ,other misc. pulses,0.15384615384615385
Andhra Pradesh,CHITTOOR,Rabi       ,other oilseeds,1.1818181818181819
Andhra Pradesh,CHITTOOR,Whole Year ,Banana,43.71389744953134
Andhra Pradesh,CHITTOOR,Whole Year ,Beans & Mutter(Vegetable),5.088581414737382
Andhra Pradesh,CHITTOOR,Whole Year ,Bhindi,7.705366492146597
Andhra Pradesh,CHITTOOR,Whole Year ,Brinjal,10.542494448516731
Andhra Pradesh,CHITTOOR,Whole Year ,Cabbage,0.0
Andhra Pradesh,CHITTOOR,Whole Year ,Cashewnut,0.25108158969712974
Andhra Pradesh,CHITTOOR,Whole Year ,Castor seed,0.4692982456140351
Andhra Pradesh,CHITTOOR,Whole Year ,Citrus Fruit,11.01002496489312
Andhra Pradesh,CHITTOOR,Whole Year ,Coconut ,6366.2406623466195
Andhra Pradesh,CHITTOOR,Whole Year ,Coriander,0.41785066931713083
Andhra Pradesh,CHITTOOR,Whole Year ,Cucumber,0.0
Andhra Pradesh,CHITTOOR,Whole Year ,Dry chillies,1.4741839762611275
Andhra Pradesh,CHITTOOR,Whole Year ,Grapes,18.01909722222222
Andhra Pradesh,CHITTOOR,Whole Year ,Mango,5.916605563072167
Andhra Pradesh,CHITTOOR,Whole Year ,Onion,14.870437956204379
Andhra Pradesh,CHITTOOR,Whole Year ,Orange,12.875
Andhra Pradesh,CHITTOOR,Whole Year ,Other Fresh Fruits,0.8333619997706685
Andhra Pradesh,CHITTOOR,Whole Year ,Other Vegetables,0.0
Andhra Pradesh,CHITTOOR,Whole Year ,Papaya,110.62971342383108
Andhra Pradesh,CHITTOOR,Whole Year ,Peas  (vegetable),0.0
Andhra Pradesh,CHITTOOR,Whole Year ,Pome Fruit,54.34090909090909
Andhra Pradesh,CHITTOOR,Whole Year ,Potato,10.163861739628416
Andhra Pradesh,CHITTOOR,Whole Year ,Rice,3.232613206395704
Andhra Pradesh,CHITTOOR,Whole Year ,Sugarcane,86.06283399216913
Andhra Pradesh,CHITTOOR,Whole Year ,Sunflower,0.6618424079876742
Andhra Pradesh,CHITTOOR,Whole Year ,Sweet potato,8.7612491977464
Andhra Pradesh,CHITTOOR,Whole Year ,Tapioca,10.006666666666668
Andhra Pradesh,CHITTOOR,Whole Year ,Tobacco,1.3357818411112385
Andhra Pradesh,CHITTOOR,Whole Year ,Tomato,8.717415227118108
Andhra Pradesh,CHITTOOR,Whole Year ,Turmeric,7.7101679931117015
Andhra Pradesh,EAST GODAVARI,Kharif     ,Arecanut,2.909090909090909
Andhra Pradesh,EAST GODAVARI,Kharif     ,Arhar/Tur,0.5709382700565588
Andhra Pradesh,EAST GODAVARI,Kharif     ,Bajra,0.8067824185885863
Andhra Pradesh,EAST GODAVARI,Kharif     ,Brinjal,7.936904336701843
Andhra Pradesh,EAST GODAVARI,Kharif     ,Cabbage,19.136363636363637
Andhra Pradesh,EAST GODAVARI,Kharif     ,Cashewnut,0.32500347766822324
Andhra Pradesh,EAST GODAVARI,Kharif     ,Castor seed,0.491072888163757
Andhra Pradesh,EAST GODAVARI,Kharif     ,Cotton(lint),1.9619867611980832
Andhra Pradesh,EAST GODAVARI,Kharif     ,Cowpea(Lobia),0.41428571428571426
Andhra Pradesh,EAST GODAVARI,Kharif     ,Dry chillies,3.8144667552990303
Andhra Pradesh,EAST GODAVARI,Kharif     ,Groundnut,1.1886512724953517
Andhra Pradesh,EAST GODAVARI,Kharif     ,Horse-gram,0.5037424213517235
Andhra Pradesh,EAST GODAVARI,Kharif     ,Jowar,1.1850643875895261
Andhra Pradesh,EAST GODAVARI,Kharif     ,Korra,0.8958413485409951
Andhra Pradesh,EAST GODAVARI,Kharif     ,Lemon,5.555344867674157
Andhra Pradesh,EAST GODAVARI,Kharif     ,Maize,2.827833763268826
Andhra Pradesh,EAST GODAVARI,Kharif     ,Mango,10.951013322842643
Andhra Pradesh,EAST GODAVARI,Kharif     ,Masoor,0.33785377358490565
Andhra Pradesh,EAST GODAVARI,Kharif     ,Mesta,8.419507575757576
Andhra Pradesh,EAST GODAVARI,Kharif     ,Moong(Green Gram),0.48223978703178744
Andhra Pradesh,EAST GODAVARI,Kharif     ,Niger seed,0.32448783956004756
Andhra Pradesh,EAST GODAVARI,Kharif     ,Onion,16.294013349300236
Andhra Pradesh,EAST GODAVARI,Kharif     ,Other Kharif pulses,0.5125000000000001
Andhra Pradesh,EAST GODAVARI,Kharif     ,Papaya,95.18544468859635
Andhra Pradesh,EAST GODAVARI,Kharif     ,Pome Granet,10.4
Andhra Pradesh,EAST GODAVARI,Kharif     ,Ragi,0.9479522288258406
Andhra Pradesh,EAST GODAVARI,Kharif     ,Rice,2.5050189157364664
Andhra Pradesh,EAST GODAVARI,Kharif     ,Samai,0.33430772542369697
Andhra Pradesh,EAST GODAVARI,Kharif     ,Sapota,10.324419459589233
Andhra Pradesh,EAST GODAVARI,Kharif     ,Sesamum,0.2150510141069361
Andhra Pradesh,EAST GODAVARI,Kharif     ,Small millets,0.570379974615297
